gene_id	transcript_id
ENSG00000183631.5	ENST00000371125.4
ENSG00000183632.15	ENST00000563102.1
ENSG00000183638.6	ENST00000382483.4
ENSG00000183640.6	ENST00000329621.6
ENSG00000183644.14	ENST00000332814.6
ENSG00000183647.11	ENST00000332854.11
ENSG00000183648.11	ENST00000617122.1
ENSG00000183654.9	ENST00000332432.9
ENSG00000183655.13	ENST00000337975.6
ENSG00000183662.12	ENST00000478136.6
ENSG00000183665.5	ENST00000328599.4
ENSG00000183668.18	ENST00000270077.8
ENSG00000183671.13	ENST00000621141.5
ENSG00000183682.8	ENST00000331593.6
ENSG00000183684.8	ENST00000505490.3
ENSG00000183688.4	ENST00000329099.4
ENSG00000183690.13	ENST00000420999.2
ENSG00000183691.6	ENST00000332822.6
ENSG00000183695.3	ENST00000329773.3
ENSG00000183696.14	ENST00000331803.8
ENSG00000183706.6	ENST00000328795.6
ENSG00000183709.8	ENST00000331982.6
ENSG00000183715.15	ENST00000541867.6
ENSG00000183718.6	ENST00000503005.2
ENSG00000183722.9	ENST00000648377.1
ENSG00000183723.13	ENST00000330687.8
ENSG00000183726.11	ENST00000374358.5
ENSG00000183733.6	ENST00000332372.6
ENSG00000183734.5	ENST00000331289.5
ENSG00000183735.11	ENST00000650997.1
ENSG00000183741.12	ENST00000407418.8
ENSG00000183742.13	ENST00000400331.10
ENSG00000183747.12	ENST00000573854.6
ENSG00000183751.16	ENST00000568546.6
ENSG00000183753.10	ENST00000331070.8
ENSG00000183760.11	ENST00000331256.10
ENSG00000183762.13	ENST00000327813.9
ENSG00000183763.9	ENST00000331456.7
ENSG00000183765.24	ENST00000382580.6
ENSG00000183770.7	ENST00000648323.1
ENSG00000183773.16	ENST00000399167.6
ENSG00000183775.11	ENST00000512467.6
ENSG00000183778.19	ENST00000380620.8
ENSG00000183779.7	ENST00000331569.6
ENSG00000183780.13	ENST00000366618.8
ENSG00000183783.7	ENST00000360029.4
ENSG00000183785.16	ENST00000330423.8
ENSG00000183793.14	ENST00000360151.9
ENSG00000183795.8	ENST00000382392.5
ENSG00000183798.5	ENST00000332312.4
ENSG00000183801.8	ENST00000530135.5
ENSG00000183807.8	ENST00000368557.6
ENSG00000183808.12	ENST00000519109.6
ENSG00000183813.8	ENST00000330953.6
ENSG00000183814.16	ENST00000328205.9
ENSG00000183826.19	ENST00000481247.6
ENSG00000183828.15	ENST00000392568.7
ENSG00000183831.7	ENST00000333279.3
ENSG00000183833.16	ENST00000273390.9
ENSG00000183837.10	ENST00000424805.1
ENSG00000183840.8	ENST00000329321.4
ENSG00000183844.17	ENST00000398652.7
ENSG00000183850.14	ENST00000597761.7
ENSG00000183853.18	ENST00000359209.11
ENSG00000183856.11	ENST00000361170.7
ENSG00000183862.6	ENST00000329903.5
ENSG00000183864.6	ENST00000434408.2
ENSG00000183873.20	ENST00000333535.9
ENSG00000183876.9	ENST00000328668.8
ENSG00000183878.16	ENST00000545955.6
ENSG00000183888.4	ENST00000329454.2
ENSG00000183889.13	ENST00000381497.7
ENSG00000183891.6	ENST00000333610.4
ENSG00000183908.7	ENST00000652194.1
ENSG00000183914.15	ENST00000572933.6
ENSG00000183918.18	ENST00000698113.1
ENSG00000183921.8	ENST00000686682.1
ENSG00000183943.6	ENST00000262848.6
ENSG00000183955.14	ENST00000402868.8
ENSG00000183960.9	ENST00000328405.7
ENSG00000183963.19	ENST00000619644.5
ENSG00000183971.10	ENST00000566435.4
ENSG00000183977.14	ENST00000389050.5
ENSG00000183978.8	ENST00000328434.8
ENSG00000183979.8	ENST00000573081.1
ENSG00000184005.12	ENST00000328299.4
ENSG00000184007.22	ENST00000602725.5
ENSG00000184009.13	ENST00000681052.1
ENSG00000184012.14	ENST00000679263.1
ENSG00000184014.9	ENST00000679568.1
ENSG00000184022.4	ENST00000642090.1
ENSG00000184032.3	ENST00000330798.3
ENSG00000184033.14	ENST00000328435.3
ENSG00000184047.21	ENST00000464942.7
ENSG00000184056.15	ENST00000333371.8
ENSG00000184058.16	ENST00000649276.2
ENSG00000184060.12	ENST00000580525.6
ENSG00000184076.13	ENST00000330029.6
ENSG00000184083.12	ENST00000375180.7
ENSG00000184108.8	ENST00000332517.4
ENSG00000184110.15	ENST00000566501.5
ENSG00000184113.10	ENST00000406028.1
ENSG00000184117.12	ENST00000216121.12
ENSG00000184140.6	ENST00000328882.6
ENSG00000184144.12	ENST00000640428.1
ENSG00000184148.4	ENST00000328051.3
ENSG00000184154.16	ENST00000538413.6
ENSG00000184155.8	ENST00000334857.3
ENSG00000184156.18	ENST00000388996.10
ENSG00000184160.8	ENST00000330055.7
ENSG00000184162.15	ENST00000420605.7
ENSG00000184163.3	ENST00000330388.2
ENSG00000184164.15	ENST00000404488.7
ENSG00000184166.3	ENST00000641064.1
ENSG00000184178.17	ENST00000401642.8
ENSG00000184182.19	ENST00000272930.9
ENSG00000184185.10	ENST00000583088.6
ENSG00000184194.6	ENST00000332582.5
ENSG00000184203.8	ENST00000618156.5
ENSG00000184205.14	ENST00000375442.8
ENSG00000184206.13	ENST00000510439.7
ENSG00000184207.9	ENST00000333503.8
ENSG00000184209.15	ENST00000412157.2
ENSG00000184210.6	ENST00000333026.4
ENSG00000184216.15	ENST00000369980.8
ENSG00000184220.12	ENST00000421999.8
ENSG00000184221.13	ENST00000382348.2
ENSG00000184226.15	ENST00000377865.7
ENSG00000184227.8	ENST00000311148.9
ENSG00000184232.9	ENST00000328965.9
ENSG00000184254.18	ENST00000329841.10
ENSG00000184260.6	ENST00000331380.4
ENSG00000184261.5	ENST00000327876.5
ENSG00000184270.6	ENST00000331128.6
ENSG00000184271.18	ENST00000333640.12
ENSG00000184276.3	ENST00000328698.2
ENSG00000184277.13	ENST00000333202.8
ENSG00000184281.15	ENST00000333256.11
ENSG00000184292.7	ENST00000371225.4
ENSG00000184302.7	ENST00000327720.6
ENSG00000184304.17	ENST00000415220.6
ENSG00000184305.16	ENST00000509176.6
ENSG00000184307.17	ENST00000638807.2
ENSG00000184313.20	ENST00000421030.7
ENSG00000184330.12	ENST00000368729.9
ENSG00000184343.11	ENST00000489426.5
ENSG00000184344.4	ENST00000329913.4
ENSG00000184345.5	ENST00000333127.4
ENSG00000184347.16	ENST00000332966.8
ENSG00000184349.14	ENST00000333274.11
ENSG00000184350.11	ENST00000389832.7
ENSG00000184351.8	ENST00000390689.3
ENSG00000184357.5	ENST00000331442.5
ENSG00000184361.13	ENST00000331780.5
ENSG00000184363.10	ENST00000534401.6
ENSG00000184368.16	ENST00000379643.10
ENSG00000184371.14	ENST00000329608.11
ENSG00000184374.3	ENST00000332843.3
ENSG00000184378.3	ENST00000330368.3
ENSG00000184381.20	ENST00000668949.1
ENSG00000184384.15	ENST00000524717.6
ENSG00000184388.6	ENST00000373521.4
ENSG00000184389.9	ENST00000442999.3
ENSG00000184394.3	ENST00000641086.1
ENSG00000184402.15	ENST00000331758.8
ENSG00000184408.10	ENST00000331113.9
ENSG00000184428.13	ENST00000329245.9
ENSG00000184432.11	ENST00000333188.10
ENSG00000184434.8	ENST00000380055.6
ENSG00000184436.12	ENST00000215742.9
ENSG00000184445.12	ENST00000333479.12
ENSG00000184451.5	ENST00000332438.4
ENSG00000184454.7	ENST00000374392.3
ENSG00000184459.10	ENST00000397452.5
ENSG00000184465.16	ENST00000448612.6
ENSG00000184470.21	ENST00000400521.7
ENSG00000184471.10	ENST00000328449.6
ENSG00000184478.8	ENST00000641160.1
ENSG00000184481.18	ENST00000374259.8
ENSG00000184486.10	ENST00000328345.8
ENSG00000184489.13	ENST00000521578.6
ENSG00000184492.7	ENST00000306507.7
ENSG00000184494.8	ENST00000229725.4
ENSG00000184497.13	ENST00000375353.5
ENSG00000184500.16	ENST00000650591.1
ENSG00000184502.4	ENST00000329402.4
ENSG00000184507.17	ENST00000537011.6
ENSG00000184508.12	ENST00000394272.8
ENSG00000184515.11	ENST00000543160.5
ENSG00000184517.12	ENST00000570010.6
ENSG00000184524.6	ENST00000330106.5
ENSG00000184530.9	ENST00000329722.8
ENSG00000184544.12	ENST00000330255.9
ENSG00000184545.11	ENST00000331588.4
ENSG00000184557.4	ENST00000330871.3
ENSG00000184560.8	ENST00000333870.8
ENSG00000184564.11	ENST00000647374.2
ENSG00000184571.14	ENST00000332271.9
ENSG00000184574.10	ENST00000431922.1
ENSG00000184575.12	ENST00000332707.10
ENSG00000184584.14	ENST00000330794.9
ENSG00000184588.18	ENST00000329654.8
ENSG00000184599.14	ENST00000369630.7
ENSG00000184601.11	ENST00000331952.6
ENSG00000184602.6	ENST00000329565.6
ENSG00000184611.14	ENST00000332142.10
ENSG00000184613.11	ENST00000437801.6
ENSG00000184616.12	ENST00000618416.5
ENSG00000184617.11	ENST00000717156.1
ENSG00000184619.8	ENST00000643221.1
ENSG00000184634.17	ENST00000374102.6
ENSG00000184635.17	ENST00000343769.6
ENSG00000184640.20	ENST00000427177.6
ENSG00000184647.11	ENST00000328655.8
ENSG00000184650.11	ENST00000328248.7
ENSG00000184659.6	ENST00000377413.3
ENSG00000184661.14	ENST00000330560.8
ENSG00000184672.12	ENST00000517638.5
ENSG00000184675.11	ENST00000374869.8
ENSG00000184677.18	ENST00000375647.5
ENSG00000184678.11	ENST00000369155.4
ENSG00000184697.7	ENST00000328796.5
ENSG00000184698.5	ENST00000642046.1
ENSG00000184702.20	ENST00000383045.7
ENSG00000184708.18	ENST00000397525.5
ENSG00000184709.7	ENST00000371542.3
ENSG00000184716.14	ENST00000319327.7
ENSG00000184719.13	ENST00000331772.9
ENSG00000184724.5	ENST00000329122.2
ENSG00000184730.12	ENST00000564831.6
ENSG00000184731.6	ENST00000327669.5
ENSG00000184735.7	ENST00000327968.7
ENSG00000184743.13	ENST00000398868.8
ENSG00000184752.14	ENST00000552205.6
ENSG00000184785.6	ENST00000330288.6
ENSG00000184786.6	ENST00000366774.4
ENSG00000184787.19	ENST00000345496.7
ENSG00000184788.14	ENST00000644105.2
ENSG00000184792.16	ENST00000332585.11
ENSG00000184811.4	ENST00000333813.4
ENSG00000184814.5	ENST00000329447.5
ENSG00000184828.10	ENST00000535628.6
ENSG00000184831.14	ENST00000379226.9
ENSG00000184838.15	ENST00000407149.7
ENSG00000184840.12	ENST00000332598.7
ENSG00000184845.4	ENST00000393752.3
ENSG00000184857.8	ENST00000333050.7
ENSG00000184860.10	ENST00000328945.7
ENSG00000184863.11	ENST00000401878.8
ENSG00000184867.14	ENST00000330154.6
ENSG00000184887.14	ENST00000392554.8
ENSG00000184895.8	ENST00000383070.2
ENSG00000184897.7	ENST00000704995.1
ENSG00000184898.7	ENST00000331426.6
ENSG00000184900.16	ENST00000397893.3
ENSG00000184903.10	ENST00000405709.7
ENSG00000184905.9	ENST00000372780.6
ENSG00000184908.20	ENST00000684324.1
ENSG00000184911.15	ENST00000334036.10
ENSG00000184916.9	ENST00000331782.8
ENSG00000184922.15	ENST00000587489.6
ENSG00000184923.12	ENST00000381707.6
ENSG00000184924.6	ENST00000328379.6
ENSG00000184925.12	ENST00000371633.8
ENSG00000184933.6	ENST00000641196.1
ENSG00000184937.17	ENST00000452863.10
ENSG00000184939.16	ENST00000570495.5
ENSG00000184945.15	ENST00000337801.9
ENSG00000184949.18	ENST00000355830.11
ENSG00000184954.4	ENST00000327335.4
ENSG00000184956.16	ENST00000421673.7
ENSG00000184967.7	ENST00000330579.6
ENSG00000184979.12	ENST00000215794.8
ENSG00000184983.11	ENST00000617763.1
ENSG00000184984.10	ENST00000383263.7
ENSG00000184985.17	ENST00000507866.6
ENSG00000184986.12	ENST00000392519.7
ENSG00000184988.8	ENST00000588659.5
ENSG00000184990.13	ENST00000329967.11
ENSG00000184992.13	ENST00000671775.2
ENSG00000184995.7	ENST00000448696.4
ENSG00000184999.13	ENST00000332793.11
ENSG00000185000.12	ENST00000528718.6
ENSG00000185002.10	ENST00000332958.3
ENSG00000185008.19	ENST00000696630.1
ENSG00000185009.13	ENST00000355264.9
ENSG00000185010.15	ENST00000360256.9
ENSG00000185013.17	ENST00000359846.6
ENSG00000185015.8	ENST00000321764.4
ENSG00000185019.17	ENST00000217173.7
ENSG00000185022.12	ENST00000538320.5
ENSG00000185024.18	ENST00000547530.7
ENSG00000185028.4	ENST00000328278.4
ENSG00000185033.15	ENST00000332496.10
ENSG00000185038.15	ENST00000610772.4
ENSG00000185040.14	ENST00000633306.2
ENSG00000185043.13	ENST00000612800.1
ENSG00000185046.21	ENST00000683438.2
ENSG00000185049.16	ENST00000542778.5
ENSG00000185052.13	ENST00000328041.11
ENSG00000185053.14	ENST00000382080.6
ENSG00000185055.11	ENST00000485614.5
ENSG00000185056.10	ENST00000340147.7
ENSG00000185069.2	ENST00000332411.2
ENSG00000185070.12	ENST00000330753.6
ENSG00000185085.2	ENST00000330574.2
ENSG00000185088.14	ENST00000462430.5
ENSG00000185090.15	ENST00000373045.11
ENSG00000185100.12	ENST00000332972.9
ENSG00000185101.13	ENST00000332826.7
ENSG00000185104.21	ENST00000396153.7
ENSG00000185105.5	ENST00000409745.2
ENSG00000185112.6	ENST00000329759.6
ENSG00000185115.6	ENST00000332303.6
ENSG00000185122.11	ENST00000528838.6
ENSG00000185127.7	ENST00000332290.4
ENSG00000185129.8	ENST00000651386.1
ENSG00000185130.6	ENST00000377401.4
ENSG00000185133.15	ENST00000331075.10
ENSG00000185149.6	ENST00000329476.4
ENSG00000185155.12	ENST00000542034.5
ENSG00000185156.6	ENST00000329805.6
ENSG00000185158.13	ENST00000341671.12
ENSG00000185163.10	ENST00000397333.4
ENSG00000185164.15	ENST00000381474.7
ENSG00000185176.13	ENST00000407834.4
ENSG00000185177.14	ENST00000331162.8
ENSG00000185187.14	ENST00000531205.5
ENSG00000185189.18	ENST00000442628.7
ENSG00000185198.12	ENST00000613411.4
ENSG00000185201.18	ENST00000680261.1
ENSG00000185215.11	ENST00000559255.2
ENSG00000185219.18	ENST00000396077.8
ENSG00000185220.12	ENST00000329291.6
ENSG00000185222.10	ENST00000372656.5
ENSG00000185231.5	ENST00000327606.4
ENSG00000185236.12	ENST00000328024.11
ENSG00000185238.13	ENST00000331079.11
ENSG00000185245.9	ENST00000329125.6
ENSG00000185246.18	ENST00000355765.11
ENSG00000185247.15	ENST00000355220.6
ENSG00000185250.16	ENST00000440797.6
ENSG00000185252.19	ENST00000611540.4
ENSG00000185261.16	ENST00000703867.1
ENSG00000185262.9	ENST00000327490.8
ENSG00000185264.12	ENST00000405091.6
ENSG00000185267.10	ENST00000465530.2
ENSG00000185269.12	ENST00000409678.8
ENSG00000185271.9	ENST00000636854.3
ENSG00000185272.14	ENST00000400577.4
ENSG00000185274.13	ENST00000333538.10
ENSG00000185278.16	ENST00000367701.10
ENSG00000185290.4	ENST00000329309.4
ENSG00000185291.12	ENST00000331035.10
ENSG00000185294.7	ENST00000329196.7
ENSG00000185298.13	ENST00000574107.1
ENSG00000185303.17	ENST00000372325.7
ENSG00000185304.16	ENST00000398146.5
ENSG00000185305.12	ENST00000504924.6
ENSG00000185306.13	ENST00000543942.7
ENSG00000185313.9	ENST00000655275.1
ENSG00000185324.22	ENST00000353379.12
ENSG00000185338.7	ENST00000332029.4
ENSG00000185339.10	ENST00000698271.1
ENSG00000185340.16	ENST00000616432.5
ENSG00000185344.15	ENST00000330342.8
ENSG00000185345.25	ENST00000366898.6
ENSG00000185347.19	ENST00000392523.9
ENSG00000185352.10	ENST00000376705.4
ENSG00000185359.14	ENST00000677044.1
ENSG00000185361.9	ENST00000327473.9
ENSG00000185372.4	ENST00000641318.1
ENSG00000185379.21	ENST00000590016.6
ENSG00000185385.5	ENST00000642123.1
ENSG00000185386.15	ENST00000330651.11
ENSG00000185404.17	ENST00000415673.7
ENSG00000185414.20	ENST00000338148.8
ENSG00000185418.16	ENST00000335968.8
ENSG00000185420.19	ENST00000490107.6
ENSG00000185432.12	ENST00000548553.1
ENSG00000185436.12	ENST00000327535.6
ENSG00000185437.16	ENST00000333634.10
ENSG00000185442.13	ENST00000327355.6
ENSG00000185448.12	ENST00000346193.5
ENSG00000185453.13	ENST00000614654.2
ENSG00000185467.8	ENST00000327442.7
ENSG00000185475.11	ENST00000333449.9
ENSG00000185477.6	ENST00000609438.2
ENSG00000185479.6	ENST00000252252.4
ENSG00000185480.12	ENST00000541394.5
ENSG00000185482.8	ENST00000332782.7
ENSG00000185483.13	ENST00000371079.6
ENSG00000185499.17	ENST00000620103.4
ENSG00000185504.17	ENST00000327787.13
ENSG00000185507.21	ENST00000397566.5
ENSG00000185513.18	ENST00000418998.7
ENSG00000185515.16	ENST00000369462.5
ENSG00000185518.12	ENST00000394232.6
ENSG00000185519.9	ENST00000375662.5
ENSG00000185522.9	ENST00000329451.8
ENSG00000185523.6	ENST00000332912.3
ENSG00000185527.12	ENST00000331056.10
ENSG00000185532.20	ENST00000373980.11
ENSG00000185551.15	ENST00000394166.8
ENSG00000185559.16	ENST00000341267.9
ENSG00000185561.10	ENST00000330676.8
ENSG00000185565.14	ENST00000333617.8
ENSG00000185567.7	ENST00000333244.6
ENSG00000185585.20	ENST00000373580.8
ENSG00000185591.10	ENST00000327443.9
ENSG00000185608.9	ENST00000333130.4
ENSG00000185610.6	ENST00000332700.6
ENSG00000185614.7	ENST00000333323.6
ENSG00000185615.16	ENST00000219406.11
ENSG00000185619.19	ENST00000362003.10
ENSG00000185621.11	ENST00000420910.7
ENSG00000185624.16	ENST00000681020.1
ENSG00000185627.19	ENST00000431206.6
ENSG00000185630.20	ENST00000420696.7
ENSG00000185633.11	ENST00000556732.1
ENSG00000185634.12	ENST00000332408.9
ENSG00000185640.6	ENST00000330553.6
ENSG00000185650.10	ENST00000439696.3
ENSG00000185651.16	ENST00000458578.6
ENSG00000185652.12	ENST00000423158.4
ENSG00000185658.14	ENST00000333229.6
ENSG00000185662.11	ENST00000523047.4
ENSG00000185664.15	ENST00000449260.6
ENSG00000185666.16	ENST00000358763.7
ENSG00000185668.8	ENST00000373012.5
ENSG00000185669.6	ENST00000332281.6
ENSG00000185670.9	ENST00000673933.1
ENSG00000185674.10	ENST00000409238.5
ENSG00000185681.13	ENST00000373764.8
ENSG00000185686.18	ENST00000405655.8
ENSG00000185697.17	ENST00000522677.8
ENSG00000185716.12	ENST00000542527.7
ENSG00000185721.14	ENST00000331457.9
ENSG00000185722.18	ENST00000570535.5
ENSG00000185728.17	ENST00000621413.4
ENSG00000185730.8	ENST00000330143.8
ENSG00000185736.16	ENST00000381312.6
ENSG00000185737.13	ENST00000404547.5
ENSG00000185739.13	ENST00000572111.1
ENSG00000185742.7	ENST00000327419.7
ENSG00000185745.10	ENST00000371804.4
ENSG00000185753.13	ENST00000327877.10
ENSG00000185758.9	ENST00000541814.1
ENSG00000185760.18	ENST00000342056.6
ENSG00000185761.11	ENST00000330475.9
ENSG00000185774.17	ENST00000382152.7
ENSG00000185775.10	ENST00000332857.7
ENSG00000185787.16	ENST00000718282.1
ENSG00000185792.10	ENST00000332836.7
ENSG00000185798.8	ENST00000332629.7
ENSG00000185800.12	ENST00000270223.7
ENSG00000185803.12	ENST00000675888.1
ENSG00000185808.14	ENST00000464265.5
ENSG00000185811.21	ENST00000698574.1
ENSG00000185813.11	ENST00000538721.6
ENSG00000185818.8	ENST00000423729.3
ENSG00000185821.3	ENST00000328314.3
ENSG00000185823.5	ENST00000329468.5
ENSG00000185825.17	ENST00000458587.8
ENSG00000185829.19	ENST00000706251.1
ENSG00000185838.14	ENST00000329517.11
ENSG00000185842.16	ENST00000682510.1
ENSG00000185860.14	ENST00000367911.3
ENSG00000185862.7	ENST00000330927.5
ENSG00000185863.8	ENST00000413619.3
ENSG00000185864.20	ENST00000341400.12
ENSG00000185869.15	ENST00000520965.5
ENSG00000185873.8	ENST00000332644.6
ENSG00000185875.13	ENST00000376356.5
ENSG00000185880.14	ENST00000559390.5
ENSG00000185883.12	ENST00000330398.9
ENSG00000185885.17	ENST00000681938.1
ENSG00000185888.6	ENST00000366757.4
ENSG00000185894.8	ENST00000382287.5
ENSG00000185896.11	ENST00000332556.5
ENSG00000185897.7	ENST00000327809.5
ENSG00000185899.1	ENST00000332690.1
ENSG00000185900.11	ENST00000676193.1
ENSG00000185905.4	ENST00000329410.4
ENSG00000185909.15	ENST00000332780.4
ENSG00000185915.5	ENST00000379499.3
ENSG00000185917.14	ENST00000399215.5
ENSG00000185920.19	ENST00000331920.11
ENSG00000185924.7	ENST00000331238.7
ENSG00000185926.1	ENST00000328188.1
ENSG00000185933.7	ENST00000329905.6
ENSG00000185940.11	ENST00000399676.4
ENSG00000185942.13	ENST00000674864.1
ENSG00000185946.16	ENST00000533099.5
ENSG00000185947.15	ENST00000300870.15
ENSG00000185950.9	ENST00000375856.5
ENSG00000185955.5	ENST00000332375.4
ENSG00000185958.10	ENST00000327337.6
ENSG00000185960.15	ENST00000381578.6
ENSG00000185962.1	ENST00000335674.1
ENSG00000185963.14	ENST00000356884.11
ENSG00000185966.4	ENST00000368789.2
ENSG00000185972.6	ENST00000335119.4
ENSG00000185973.12	ENST00000675642.1
ENSG00000185974.7	ENST00000335678.7
ENSG00000185982.7	ENST00000334391.5
ENSG00000185985.11	ENST00000335565.6
ENSG00000185988.15	ENST00000673796.1
ENSG00000185989.11	ENST00000334062.8
ENSG00000186001.14	ENST00000438796.6
ENSG00000186007.10	ENST00000367153.9
ENSG00000186009.5	ENST00000335288.5
ENSG00000186010.19	ENST00000428459.6
ENSG00000186017.16	ENST00000427002.2
ENSG00000186020.13	ENST00000591340.6
ENSG00000186026.7	ENST00000421176.4
ENSG00000186038.9	ENST00000440596.2
ENSG00000186047.11	ENST00000504404.2
ENSG00000186049.8	ENST00000305748.7
ENSG00000186051.7	ENST00000334077.6
ENSG00000186063.13	ENST00000340020.11
ENSG00000186073.14	ENST00000569302.6
ENSG00000186074.19	ENST00000583937.5
ENSG00000186075.13	ENST00000348931.9
ENSG00000186081.12	ENST00000252242.9
ENSG00000186086.19	ENST00000370040.7
ENSG00000186088.16	ENST00000257626.12
ENSG00000186090.11	ENST00000382489.3
ENSG00000186092.7	ENST00000641515.2
ENSG00000186094.18	ENST00000371839.6
ENSG00000186103.5	ENST00000334384.5
ENSG00000186104.11	ENST00000334636.10
ENSG00000186105.8	ENST00000334994.6
ENSG00000186106.11	ENST00000520552.5
ENSG00000186111.11	ENST00000589578.5
ENSG00000186113.1	ENST00000335605.1
ENSG00000186115.13	ENST00000221700.11
ENSG00000186118.9	ENST00000334122.5
ENSG00000186119.9	ENST00000333976.7
ENSG00000186130.5	ENST00000373659.4
ENSG00000186132.15	ENST00000409466.6
ENSG00000186136.1	ENST00000334266.1
ENSG00000186141.10	ENST00000698751.1
ENSG00000186143.11	ENST00000335524.7
ENSG00000186146.2	ENST00000334879.2
ENSG00000186150.5	ENST00000334179.5
ENSG00000186153.19	ENST00000627394.3
ENSG00000186160.5	ENST00000334194.4
ENSG00000186166.9	ENST00000334418.6
ENSG00000186174.13	ENST00000334801.7
ENSG00000186184.20	ENST00000302979.5
ENSG00000186185.14	ENST00000593135.6
ENSG00000186187.12	ENST00000320619.10
ENSG00000186188.11	ENST00000371483.8
ENSG00000186190.8	ENST00000375494.4
ENSG00000186191.9	ENST00000674031.1
ENSG00000186193.9	ENST00000409687.5
ENSG00000186197.15	ENST00000334232.9
ENSG00000186198.4	ENST00000334287.3
ENSG00000186204.15	ENST00000550308.6
ENSG00000186205.14	ENST00000694919.1
ENSG00000186207.5	ENST00000334269.3
ENSG00000186212.4	ENST00000334306.4
ENSG00000186222.5	ENST00000320776.5
ENSG00000186226.9	ENST00000368771.1
ENSG00000186230.7	ENST00000334181.5
ENSG00000186231.17	ENST00000369261.9
ENSG00000186260.17	ENST00000571589.6
ENSG00000186265.11	ENST00000334529.10
ENSG00000186272.13	ENST00000307658.12
ENSG00000186280.7	ENST00000335080.6
ENSG00000186281.13	ENST00000434632.6
ENSG00000186283.14	ENST00000367627.8
ENSG00000186288.5	ENST00000373519.1
ENSG00000186297.12	ENST00000355395.9
ENSG00000186298.12	ENST00000340766.9
ENSG00000186300.12	ENST00000334241.9
ENSG00000186306.1	ENST00000334438.1
ENSG00000186310.10	ENST00000373079.4
ENSG00000186314.12	ENST00000334744.8
ENSG00000186318.18	ENST00000313005.11
ENSG00000186326.4	ENST00000334176.4
ENSG00000186329.9	ENST00000334567.9
ENSG00000186334.10	ENST00000377713.3
ENSG00000186335.9	ENST00000335244.9
ENSG00000186340.17	ENST00000649844.1
ENSG00000186350.12	ENST00000481739.2
ENSG00000186352.9	ENST00000335174.6
ENSG00000186364.12	ENST00000334513.6
ENSG00000186367.7	ENST00000564719.2
ENSG00000186376.16	ENST00000370766.8
ENSG00000186377.8	ENST00000371901.4
ENSG00000186393.6	ENST00000335552.5
ENSG00000186395.9	ENST00000635956.2
ENSG00000186399.11	ENST00000327271.11
ENSG00000186407.8	ENST00000412268.2
ENSG00000186409.19	ENST00000657597.2
ENSG00000186416.18	ENST00000688521.1
ENSG00000186417.15	ENST00000335449.11
ENSG00000186431.19	ENST00000355524.8
ENSG00000186432.10	ENST00000334256.9
ENSG00000186439.16	ENST00000334268.9
ENSG00000186440.3	ENST00000641540.1
ENSG00000186442.7	ENST00000417996.2
ENSG00000186446.12	ENST00000396048.6
ENSG00000186448.15	ENST00000344387.9
ENSG00000186451.2	ENST00000334325.2
ENSG00000186452.11	ENST00000398458.4
ENSG00000186453.13	ENST00000432434.2
ENSG00000186458.5	ENST00000382376.4
ENSG00000186462.9	ENST00000373517.4
ENSG00000186468.13	ENST00000296674.13
ENSG00000186469.9	ENST00000557376.5
ENSG00000186470.14	ENST00000377708.7
ENSG00000186471.13	ENST00000371431.8
ENSG00000186472.20	ENST00000333891.14
ENSG00000186474.16	ENST00000250351.4
ENSG00000186479.5	ENST00000334025.3
ENSG00000186480.13	ENST00000340368.9
ENSG00000186487.21	ENST00000644820.1
ENSG00000186496.12	ENST00000589332.7
ENSG00000186501.15	ENST00000611517.4
ENSG00000186509.4	ENST00000335397.3
ENSG00000186510.12	ENST00000331433.5
ENSG00000186513.4	ENST00000641291.1
ENSG00000186517.14	ENST00000368013.8
ENSG00000186522.15	ENST00000356688.8
ENSG00000186523.15	ENST00000533852.7
ENSG00000186526.13	ENST00000612078.5
ENSG00000186529.16	ENST00000586182.6
ENSG00000186532.12	ENST00000305513.12
ENSG00000186562.8	ENST00000334773.7
ENSG00000186564.6	ENST00000334793.6
ENSG00000186566.13	ENST00000591680.6
ENSG00000186567.14	ENST00000403660.3
ENSG00000186572.2	ENST00000335021.2
ENSG00000186575.20	ENST00000338641.10
ENSG00000186577.14	ENST00000636500.1
ENSG00000186579.3	ENST00000335186.3
ENSG00000186583.12	ENST00000377470.8
ENSG00000186591.13	ENST00000355621.8
ENSG00000186599.8	ENST00000335510.7
ENSG00000186603.7	ENST00000334815.6
ENSG00000186625.14	ENST00000335647.9
ENSG00000186628.12	ENST00000334574.12
ENSG00000186635.16	ENST00000393609.8
ENSG00000186638.17	ENST00000402558.7
ENSG00000186642.16	ENST00000334456.10
ENSG00000186645.11	ENST00000671986.3
ENSG00000186648.15	ENST00000342740.6
ENSG00000186652.10	ENST00000311862.10
ENSG00000186654.22	ENST00000403581.5
ENSG00000186660.15	ENST00000316059.7
ENSG00000186665.10	ENST00000580729.3
ENSG00000186666.6	ENST00000333924.6
ENSG00000186675.7	ENST00000373359.4
ENSG00000186684.14	ENST00000664447.2
ENSG00000186687.16	ENST00000379380.9
ENSG00000186710.12	ENST00000335621.11
ENSG00000186714.13	ENST00000335185.10
ENSG00000186716.21	ENST00000305877.13
ENSG00000186723.4	ENST00000641419.1
ENSG00000186732.14	ENST00000417669.6
ENSG00000186765.12	ENST00000334850.7
ENSG00000186766.8	ENST00000388920.5
ENSG00000186767.7	ENST00000374884.3
