gene_id	transcript_id
FBgn0036763	FBtr0075141
FBgn0036764	FBtr0273277
FBgn0036765	FBtr0300281
FBgn0036766	FBtr0075157
FBgn0036767	FBtr0290228
FBgn0036768	FBtr0075143
FBgn0036769	FBtr0075155
FBgn0036770	FBtr0075153
FBgn0036771	FBtr0075144
FBgn0036772	FBtr0075152
FBgn0036773	FBtr0075137
FBgn0036774	FBtr0075121
FBgn0036775	FBtr0075136
FBgn0036777	FBtr0075123
FBgn0036778	FBtr0075135
FBgn0036780	FBtr0332861
FBgn0036781	FBtr0075134
FBgn0036782	FBtr0310156
FBgn0036783	FBtr0075129
FBgn0036784	FBtr0075132
FBgn0036785	FBtr0332866
FBgn0036786	FBtr0075119
FBgn0036787	FBtr0075117
FBgn0036789	FBtr0346968
FBgn0036790	FBtr0089578
FBgn0036791	FBtr0075101
FBgn0036793	FBtr0344518
FBgn0036795	FBtr0304702
FBgn0036796	FBtr0300052
FBgn0036799	FBtr0100555
FBgn0036801	FBtr0331422
FBgn0036804	FBtr0113179
FBgn0036805	FBtr0075092
FBgn0036806	FBtr0075091
FBgn0036807	FBtr0479840
FBgn0036808	FBtr0075090
FBgn0036809	FBtr0075089
FBgn0036810	FBtr0075053
FBgn0036811	FBtr0075054
FBgn0036812	FBtr0075088
FBgn0036813	FBtr0075055
FBgn0036814	FBtr0332801
FBgn0036815	FBtr0075057
FBgn0036816	FBtr0075081
FBgn0036817	FBtr0308811
FBgn0036818	FBtr0308812
FBgn0036819	FBtr0333708
FBgn0036820	FBtr0308813
FBgn0036821	FBtr0075077
FBgn0036822	FBtr0075065
FBgn0036824	FBtr0075076
FBgn0036825	FBtr0347494
FBgn0036826	FBtr0075075
FBgn0036827	FBtr0075067
FBgn0036828	FBtr0346816
FBgn0036829	FBtr0309798
FBgn0036830	FBtr0309797
FBgn0036831	FBtr0075069
FBgn0036832	FBtr0075071
FBgn0036833	FBtr0333710
FBgn0036834	FBtr0075023
FBgn0036835	FBtr0075024
FBgn0036836	FBtr0075046
FBgn0036837	FBtr0075045
FBgn0036838	FBtr0075041
FBgn0036839	FBtr0075040
FBgn0036842	FBtr0075037
FBgn0036843	FBtr0075025
FBgn0036844	FBtr0330089
FBgn0036846	FBtr0330090
FBgn0036847	FBtr0075034
FBgn0036848	FBtr0075033
FBgn0036849	FBtr0075027
FBgn0036850	FBtr0075032
FBgn0036851	FBtr0330092
FBgn0036853	FBtr0075022
FBgn0036856	FBtr0074991
FBgn0036857	FBtr0075017
FBgn0036858	FBtr0309116
FBgn0036859	FBtr0074992
FBgn0036860	FBtr0344806
FBgn0036861	FBtr0075015
FBgn0036862	FBtr0345390
FBgn0036868	FBtr0330281
FBgn0036870	FBtr0074987
FBgn0036871	FBtr0074986
FBgn0036872	FBtr0074930
FBgn0036873	FBtr0074984
FBgn0036874	FBtr0074982
FBgn0036875	FBtr0333847
FBgn0036876	FBtr0333845
FBgn0036877	FBtr0074978
FBgn0036878	FBtr0074977
FBgn0036879	FBtr0074933
FBgn0036880	FBtr0332754
FBgn0036881	FBtr0332755
FBgn0036882	FBtr0074976
FBgn0036886	FBtr0074938
FBgn0036887	FBtr0344994
FBgn0036888	FBtr0074940
FBgn0036889	FBtr0074971
FBgn0036890	FBtr0074944
FBgn0036891	FBtr0074945
FBgn0036892	FBtr0273410
FBgn0036893	FBtr0074946
FBgn0036895	FBtr0074948
FBgn0036896	FBtr0074965
FBgn0036897	FBtr0331862
FBgn0036899	FBtr0273407
FBgn0036900	FBtr0089597
FBgn0036905	FBtr0074950
FBgn0036906	FBtr0074928
FBgn0036908	FBtr0333878
FBgn0036909	FBtr0074880
FBgn0036910	FBtr0074925
FBgn0036911	FBtr0479905
FBgn0036913	FBtr0479916
FBgn0036915	FBtr0074891
FBgn0036916	FBtr0074918
FBgn0036918	FBtr0330181
FBgn0036919	FBtr0074895
FBgn0036920	FBtr0074915
FBgn0036921	FBtr0074896
FBgn0036922	FBtr0074913
FBgn0036923	FBtr0303781
FBgn0036924	FBtr0074912
FBgn0036925	FBtr0074899
FBgn0036926	FBtr0344084
FBgn0036927	FBtr0074909
FBgn0036928	FBtr0332719
FBgn0036929	FBtr0074904
FBgn0036931	FBtr0074907
FBgn0036932	FBtr0074872
FBgn0036934	FBtr0332667
FBgn0036935	FBtr0074870
FBgn0036936	FBtr0074818
FBgn0036937	FBtr0074869
FBgn0036938	FBtr0074868
FBgn0036939	FBtr0074867
FBgn0036940	FBtr0074866
FBgn0036941	FBtr0074865
FBgn0036942	FBtr0074864
FBgn0036945	FBtr0074821
FBgn0036947	FBtr0074860
FBgn0036948	FBtr0074859
FBgn0036949	FBtr0332696
FBgn0036950	FBtr0302721
FBgn0036951	FBtr0332695
FBgn0036952	FBtr0310468
FBgn0036953	FBtr0074823
FBgn0036956	FBtr0074827
FBgn0036958	FBtr0074850
FBgn0036959	FBtr0074828
FBgn0036962	FBtr0074849
FBgn0036964	FBtr0074847
FBgn0036967	FBtr0344228
FBgn0036969	FBtr0074843
FBgn0036970	FBtr0331816
FBgn0036973	FBtr0078242
FBgn0036974	FBtr0331818
FBgn0036975	FBtr0078179
FBgn0036977	FBtr0308655
FBgn0036978	FBtr0308648
FBgn0036979	FBtr0473582
FBgn0036980	FBtr0330157
FBgn0036984	FBtr0078234
FBgn0036985	FBtr0078191
FBgn0036986	FBtr0078233
FBgn0036987	FBtr0078231
FBgn0036988	FBtr0078230
FBgn0036990	FBtr0078227
FBgn0036991	FBtr0078194
FBgn0036992	FBtr0078225
FBgn0036993	FBtr0300411
FBgn0036994	FBtr0331571
FBgn0036995	FBtr0331570
FBgn0036996	FBtr0078196
FBgn0036997	FBtr0078197
FBgn0036998	FBtr0078198
FBgn0036999	FBtr0078199
FBgn0037000	FBtr0078221
FBgn0037001	FBtr0078201
FBgn0037003	FBtr0078206
FBgn0037004	FBtr0078207
FBgn0037005	FBtr0078208
FBgn0037007	FBtr0078216
FBgn0037008	FBtr0078215
FBgn0037009	FBtr0078209
FBgn0037011	FBtr0078210
FBgn0037012	FBtr0078213
FBgn0037013	FBtr0078211
FBgn0037014	FBtr0078243
FBgn0037015	FBtr0113183
FBgn0037016	FBtr0078245
FBgn0037017	FBtr0479913
FBgn0037018	FBtr0078279
FBgn0037019	FBtr0078278
FBgn0037020	FBtr0078251
FBgn0037021	FBtr0078277
FBgn0037022	FBtr0078276
FBgn0037023	FBtr0078273
FBgn0037024	FBtr0078254
FBgn0037025	FBtr0321284
FBgn0037026	FBtr0331529
FBgn0037027	FBtr0078256
FBgn0037028	FBtr0078271
FBgn0037030	FBtr0345826
FBgn0037031	FBtr0078264
FBgn0037035	FBtr0078266
FBgn0037036	FBtr0078335
FBgn0037037	FBtr0078284
FBgn0037038	FBtr0078334
FBgn0037039	FBtr0333286
FBgn0037040	FBtr0114618
FBgn0037042	FBtr0078286
FBgn0037044	FBtr0078287
FBgn0037045	FBtr0078327
FBgn0037046	FBtr0078326
FBgn0037050	FBtr0078292
FBgn0037051	FBtr0305502
FBgn0037057	FBtr0078297
FBgn0037059	FBtr0078310
FBgn0037060	FBtr0307387
FBgn0037061	FBtr0078309
FBgn0037063	FBtr0078417
FBgn0037064	FBtr0078415
FBgn0037065	FBtr0078411
FBgn0037067	FBtr0078409
FBgn0037068	FBtr0333394
FBgn0037069	FBtr0078338
FBgn0037070	FBtr0078407
FBgn0037071	FBtr0078339
FBgn0037073	FBtr0078342
FBgn0037074	FBtr0078404
FBgn0037076	FBtr0078403
FBgn0037078	FBtr0331796
FBgn0037081	FBtr0078400
FBgn0037082	FBtr0078397
FBgn0037084	FBtr0088102
FBgn0037085	FBtr0078394
FBgn0037086	FBtr0078393
FBgn0037087	FBtr0078353
FBgn0037090	FBtr0078354
FBgn0037092	FBtr0332715
FBgn0037093	FBtr0078358
FBgn0037094	FBtr0078362
FBgn0037098	FBtr0346818
FBgn0037099	FBtr0078380
FBgn0037100	FBtr0078379
FBgn0037101	FBtr0078371
FBgn0037102	FBtr0078377
FBgn0037105	FBtr0078466
FBgn0037106	FBtr0333391
FBgn0037107	FBtr0333393
FBgn0037108	FBtr0333392
FBgn0037109	FBtr0078464
FBgn0037110	FBtr0078423
FBgn0037114	FBtr0078463
FBgn0037115	FBtr0078429
FBgn0037116	FBtr0078462
FBgn0037117	FBtr0333967
FBgn0037120	FBtr0078459
FBgn0037121	FBtr0078432
FBgn0037122	FBtr0078457
FBgn0037123	FBtr0078456
FBgn0037124	FBtr0078455
FBgn0037125	FBtr0078433
FBgn0037126	FBtr0078454
FBgn0037127	FBtr0332768
FBgn0037128	FBtr0078434
FBgn0037129	FBtr0078452
FBgn0037130	FBtr0078450
FBgn0037131	FBtr0078435
FBgn0037133	FBtr0078436
FBgn0037134	FBtr0078440
FBgn0037135	FBtr0303246
FBgn0037137	FBtr0332811
FBgn0037138	FBtr0078447
FBgn0037139	FBtr0078444
FBgn0037140	FBtr0078471
FBgn0037141	FBtr0078489
FBgn0037142	FBtr0078472
FBgn0037144	FBtr0078475
FBgn0037146	FBtr0078477
FBgn0037147	FBtr0114546
FBgn0037149	FBtr0334111
FBgn0037150	FBtr0078485
FBgn0037151	FBtr0078484
FBgn0037153	FBtr0301492
FBgn0037156	FBtr0078511
FBgn0037162	FBtr0078503
FBgn0037163	FBtr0078508
FBgn0037164	FBtr0345586
FBgn0037165	FBtr0078505
FBgn0037166	FBtr0078506
FBgn0037167	FBtr0078507
FBgn0037169	FBtr0078513
FBgn0037170	FBtr0078514
FBgn0037171	FBtr0474121
FBgn0037172	FBtr0078515
FBgn0037174	FBtr0100669
FBgn0037175	FBtr0331777
FBgn0037176	FBtr0289975
FBgn0037177	FBtr0331776
FBgn0037178	FBtr0078541
FBgn0037179	FBtr0078519
FBgn0037180	FBtr0078520
FBgn0037181	FBtr0078522
FBgn0037182	FBtr0331775
FBgn0037183	FBtr0078538
FBgn0037184	FBtr0078537
FBgn0037185	FBtr0078528
FBgn0037186	FBtr0113188
FBgn0037188	FBtr0078530
FBgn0037191	FBtr0078534
FBgn0037195	FBtr0078546
FBgn0037197	FBtr0078548
FBgn0037199	FBtr0347060
FBgn0037200	FBtr0078552
FBgn0037202	FBtr0078554
FBgn0037203	FBtr0078555
FBgn0037204	FBtr0078558
FBgn0037205	FBtr0078559
FBgn0037206	FBtr0331398
FBgn0037207	FBtr0078561
FBgn0037213	FBtr0078961
FBgn0037215	FBtr0306022
FBgn0037217	FBtr0111206
FBgn0037218	FBtr0078966
FBgn0037220	FBtr0078985
FBgn0037222	FBtr0089687
FBgn0037224	FBtr0078975
FBgn0037225	FBtr0078982
FBgn0037227	FBtr0078976
FBgn0037228	FBtr0336480
FBgn0037229	FBtr0113191
FBgn0037230	FBtr0078959
FBgn0037231	FBtr0347550
FBgn0037232	FBtr0273009
FBgn0037234	FBtr0336483
FBgn0037235	FBtr0111220
FBgn0037236	FBtr0344740
FBgn0037238	FBtr0335201
FBgn0037239	FBtr0078915
FBgn0037240	FBtr0078917
FBgn0037241	FBtr0078919
FBgn0037242	FBtr0078950
FBgn0037244	FBtr0290222
FBgn0037248	FBtr0336458
FBgn0037249	FBtr0078944
FBgn0037250	FBtr0078925
FBgn0037251	FBtr0078943
FBgn0037252	FBtr0078926
FBgn0037254	FBtr0299947
FBgn0037255	FBtr0078928
FBgn0037260	FBtr0303866
FBgn0037261	FBtr0078895
FBgn0037262	FBtr0078856
FBgn0037263	FBtr0301296
FBgn0037265	FBtr0078861
FBgn0037270	FBtr0078892
FBgn0037275	FBtr0078881
FBgn0037276	FBtr0078880
FBgn0037279	FBtr0345175
FBgn0037280	FBtr0078872
FBgn0037282	FBtr0078875
FBgn0037283	FBtr0078874
FBgn0037284	FBtr0078873
FBgn0037288	FBtr0078848
FBgn0037290	FBtr0078841
FBgn0037291	FBtr0078846
FBgn0037292	FBtr0301312
FBgn0037293	FBtr0078842
FBgn0037294	FBtr0078773
FBgn0037295	FBtr0339315
FBgn0037296	FBtr0078831
FBgn0037297	FBtr0334907
FBgn0037298	FBtr0078828
FBgn0037299	FBtr0078777
FBgn0037301	FBtr0078778
FBgn0037304	FBtr0332428
FBgn0037305	FBtr0078821
FBgn0037307	FBtr0078820
FBgn0037310	FBtr0078784
FBgn0037312	FBtr0078807
FBgn0037313	FBtr0078785
FBgn0037315	FBtr0078804
FBgn0037317	FBtr0100433
FBgn0037320	FBtr0078801
FBgn0037322	FBtr0078797
FBgn0037323	FBtr0344832
FBgn0037324	FBtr0078794
FBgn0037325	FBtr0078793
FBgn0037326	FBtr0334742
FBgn0037327	FBtr0078770
FBgn0037328	FBtr0078769
FBgn0037329	FBtr0078681
FBgn0037330	FBtr0078768
FBgn0037332	FBtr0345253
FBgn0037336	FBtr0078761
FBgn0037338	FBtr0078688
FBgn0037339	FBtr0078757
FBgn0037340	FBtr0078754
FBgn0037341	FBtr0078692
FBgn0037342	FBtr0078753
FBgn0037344	FBtr0078752
FBgn0037345	FBtr0078699
FBgn0037347	FBtr0273377
FBgn0037350	FBtr0078740
FBgn0037351	FBtr0078705
FBgn0037354	FBtr0078708
FBgn0037356	FBtr0078709
FBgn0037358	FBtr0078732
FBgn0037359	FBtr0078712
FBgn0037360	FBtr0078730
FBgn0037363	FBtr0334946
FBgn0037364	FBtr0078727
FBgn0037365	FBtr0078726
FBgn0037368	FBtr0343989
FBgn0037369	FBtr0078724
FBgn0037370	FBtr0078721
FBgn0037371	FBtr0078723
FBgn0037372	FBtr0078678
FBgn0037374	FBtr0078624
FBgn0037375	FBtr0300740
FBgn0037376	FBtr0078669
FBgn0037377	FBtr0078630
FBgn0037378	FBtr0078668
FBgn0037379	FBtr0335518
FBgn0037382	FBtr0078667
FBgn0037383	FBtr0078666
FBgn0037384	FBtr0078638
FBgn0037385	FBtr0078640
FBgn0037386	FBtr0113197
FBgn0037387	FBtr0078644
FBgn0037388	FBtr0078645
FBgn0037391	FBtr0078661
FBgn0037395	FBtr0309318
FBgn0037396	FBtr0344315
FBgn0037398	FBtr0078621
FBgn0037399	FBtr0078620
FBgn0037402	FBtr0078585
FBgn0037405	FBtr0078587
FBgn0037406	FBtr0078588
FBgn0037408	FBtr0308318
FBgn0037409	FBtr0078591
FBgn0037410	FBtr0078592
FBgn0037411	FBtr0078594
FBgn0037412	FBtr0334866
FBgn0037413	FBtr0078595
FBgn0037414	FBtr0078597
FBgn0037415	FBtr0078598
FBgn0037416	FBtr0078599
FBgn0037418	FBtr0078614
FBgn0037419	FBtr0078602
FBgn0037420	FBtr0302305
FBgn0037421	FBtr0078604
FBgn0037422	FBtr0078605
FBgn0037424	FBtr0078607
FBgn0037427	FBtr0334537
FBgn0037428	FBtr0078611
FBgn0037429	FBtr0081707
FBgn0037430	FBtr0081708
FBgn0037431	FBtr0081709
FBgn0037432	FBtr0081710
FBgn0037433	FBtr0081711
FBgn0037435	FBtr0081712
FBgn0037436	FBtr0081713
FBgn0037439	FBtr0081717
FBgn0037440	FBtr0081734
FBgn0037442	FBtr0081722
FBgn0037443	FBtr0300261
FBgn0037445	FBtr0330192
FBgn0037446	FBtr0302383
FBgn0037447	FBtr0081729
FBgn0037448	FBtr0308038
FBgn0037449	FBtr0081675
FBgn0037454	FBtr0081705
FBgn0037455	FBtr0089748
FBgn0037456	FBtr0081703
FBgn0037460	FBtr0081701
FBgn0037461	FBtr0081700
FBgn0037462	FBtr0081681
FBgn0037463	FBtr0081631
FBgn0037464	FBtr0081633
FBgn0037465	FBtr0081645
FBgn0037466	FBtr0081634
FBgn0037467	FBtr0305316
FBgn0037468	FBtr0081637
FBgn0037469	FBtr0081638
FBgn0037470	FBtr0333326
FBgn0037472	FBtr0081563
FBgn0037473	FBtr0081611
FBgn0037475	FBtr0334670
FBgn0037477	FBtr0303197
FBgn0037478	FBtr0081568
FBgn0037481	FBtr0081606
FBgn0037482	FBtr0081605
FBgn0037483	FBtr0346144
FBgn0037485	FBtr0452102
FBgn0037486	FBtr0081601
FBgn0037487	FBtr0303219
FBgn0037488	FBtr0303218
FBgn0037489	FBtr0081599
FBgn0037490	FBtr0081576
FBgn0037491	FBtr0339736
FBgn0037492	FBtr0081577
FBgn0037498	FBtr0081591
FBgn0037500	FBtr0081590
FBgn0037501	FBtr0336955
FBgn0037502	FBtr0301649
FBgn0037503	FBtr0081534
FBgn0037504	FBtr0081559
FBgn0037506	FBtr0081554
FBgn0037512	FBtr0339179
FBgn0037513	FBtr0081780
FBgn0037514	FBtr0081739
FBgn0037515	FBtr0081740
FBgn0037516	FBtr0081779
FBgn0037517	FBtr0081744
FBgn0037518	FBtr0081745
FBgn0037519	FBtr0081773
FBgn0037520	FBtr0081772
FBgn0037521	FBtr0331692
FBgn0037525	FBtr0113203
FBgn0037526	FBtr0333826
FBgn0037529	FBtr0081766
FBgn0037530	FBtr0339713
FBgn0037531	FBtr0304704
FBgn0037533	FBtr0479743
FBgn0037534	FBtr0081823
FBgn0037535	FBtr0081783
FBgn0037536	FBtr0308076
FBgn0037537	FBtr0081822
FBgn0037538	FBtr0081785
FBgn0037539	FBtr0081820
FBgn0037540	FBtr0081786
FBgn0037541	FBtr0335230
FBgn0037543	FBtr0310411
FBgn0037544	FBtr0347360
FBgn0037546	FBtr0081789
FBgn0037547	FBtr0081790
FBgn0037548	FBtr0113204
FBgn0037549	FBtr0113205
FBgn0037550	FBtr0081815
FBgn0037551	FBtr0081794
FBgn0037552	FBtr0081795
FBgn0037553	FBtr0300896
FBgn0037554	FBtr0081797
FBgn0037555	FBtr0100368
FBgn0037556	FBtr0081806
FBgn0037561	FBtr0081866
FBgn0037562	FBtr0081829
FBgn0037563	FBtr0332542
FBgn0037565	FBtr0081864
FBgn0037566	FBtr0081832
FBgn0037569	FBtr0081861
FBgn0037570	FBtr0306794
FBgn0037571	FBtr0081859
FBgn0037572	FBtr0081833
FBgn0037573	FBtr0081834
FBgn0037574	FBtr0081858
FBgn0037576	FBtr0081836
FBgn0037577	FBtr0081837
FBgn0037578	FBtr0081854
FBgn0037579	FBtr0081839
FBgn0037580	FBtr0081841
FBgn0037581	FBtr0081842
FBgn0037583	FBtr0081853
FBgn0037584	FBtr0301759
FBgn0037589	FBtr0445396
FBgn0037590	FBtr0081900
FBgn0037591	FBtr0081899
FBgn0037592	FBtr0310047
FBgn0037594	FBtr0081872
FBgn0037601	FBtr0081893
FBgn0037602	FBtr0081878
FBgn0037603	FBtr0081879
FBgn0037606	FBtr0081880
FBgn0037607	FBtr0081882
FBgn0037608	FBtr0081901
FBgn0037609	FBtr0081953
FBgn0037610	FBtr0081902
FBgn0037611	FBtr0081903
FBgn0037612	FBtr0305337
FBgn0037613	FBtr0081949
FBgn0037614	FBtr0081905
FBgn0037615	FBtr0081907
FBgn0037616	FBtr0081909
FBgn0037617	FBtr0081911
FBgn0037618	FBtr0081912
FBgn0037619	FBtr0301194
FBgn0037620	FBtr0081948
FBgn0037621	FBtr0081947
FBgn0037622	FBtr0081914
FBgn0037623	FBtr0081945
FBgn0037624	FBtr0081915
FBgn0037625	FBtr0081943
FBgn0037626	FBtr0081916
FBgn0037627	FBtr0081942
FBgn0037630	FBtr0081917
FBgn0037632	FBtr0081918
FBgn0037633	FBtr0081934
FBgn0037634	FBtr0081919
FBgn0037635	FBtr0309099
FBgn0037637	FBtr0081930
FBgn0037638	FBtr0081922
FBgn0037643	FBtr0301786
FBgn0037644	FBtr0082015
FBgn0037646	FBtr0081958
FBgn0037647	FBtr0082013
FBgn0037648	FBtr0081960
FBgn0037650	FBtr0300742
FBgn0037652	FBtr0081963
FBgn0037653	FBtr0081965
FBgn0037654	FBtr0081966
FBgn0037655	FBtr0300747
FBgn0037656	FBtr0081967
FBgn0037657	FBtr0081968
FBgn0037659	FBtr0336759
FBgn0037660	FBtr0081995
FBgn0037661	FBtr0081971
FBgn0037662	FBtr0081972
FBgn0037664	FBtr0081973
FBgn0037665	FBtr0081974
FBgn0037667	FBtr0302133
FBgn0037668	FBtr0081985
FBgn0037669	FBtr0081984
FBgn0037670	FBtr0081977
FBgn0037671	FBtr0081978
FBgn0037672	FBtr0346321
FBgn0037675	FBtr0082016
FBgn0037676	FBtr0301210
FBgn0037677	FBtr0082058
FBgn0037678	FBtr0082057
FBgn0037679	FBtr0082055
FBgn0037680	FBtr0082019
FBgn0037683	FBtr0082025
FBgn0037684	FBtr0082026
FBgn0037685	FBtr0082028
FBgn0037686	FBtr0082050
FBgn0037687	FBtr0082029
FBgn0037688	FBtr0082048
FBgn0037689	FBtr0082030
FBgn0037690	FBtr0082045
FBgn0037696	FBtr0082044
FBgn0037697	FBtr0082042
FBgn0037698	FBtr0479923
FBgn0037700	FBtr0082061
FBgn0037702	FBtr0113207
FBgn0037703	FBtr0082063
FBgn0037705	FBtr0082118
FBgn0037707	FBtr0082066
FBgn0037708	FBtr0082115
FBgn0037709	FBtr0082067
FBgn0037710	FBtr0082113
FBgn0037712	FBtr0082071
FBgn0037713	FBtr0082112
FBgn0037714	FBtr0082111
FBgn0037715	FBtr0334656
FBgn0037716	FBtr0082072
FBgn0037717	FBtr0082073
FBgn0037718	FBtr0082074
FBgn0037719	FBtr0100537
FBgn0037720	FBtr0082075
FBgn0037721	FBtr0082104
FBgn0037722	FBtr0082077
FBgn0037723	FBtr0306007
FBgn0037724	FBtr0082101
FBgn0037727	FBtr0082081
FBgn0037728	FBtr0308353
FBgn0037730	FBtr0333194
FBgn0037731	FBtr0082084
FBgn0037734	FBtr0082091
FBgn0037736	FBtr0331695
FBgn0037737	FBtr0113210
FBgn0037739	FBtr0345176
FBgn0037741	FBtr0082166
FBgn0037742	FBtr0332172
FBgn0037743	FBtr0082130
FBgn0037746	FBtr0301871
FBgn0037747	FBtr0100583
FBgn0037749	FBtr0113211
FBgn0037750	FBtr0110789
FBgn0037751	FBtr0082135
FBgn0037753	FBtr0113213
FBgn0037754	FBtr0082139
FBgn0037755	FBtr0347361
FBgn0037756	FBtr0082140
FBgn0037757	FBtr0082141
FBgn0037758	FBtr0479826
FBgn0037759	FBtr0082142
FBgn0037760	FBtr0334684
FBgn0037761	FBtr0082143
FBgn0037762	FBtr0082144
FBgn0037763	FBtr0082154
FBgn0037764	FBtr0082153
FBgn0037765	FBtr0082152
FBgn0037766	FBtr0330082
FBgn0037770	FBtr0333687
FBgn0037772	FBtr0082171
FBgn0037773	FBtr0300257
FBgn0037777	FBtr0082205
FBgn0037778	FBtr0082173
FBgn0037779	FBtr0082204
FBgn0037780	FBtr0082174
FBgn0037781	FBtr0082203
FBgn0037782	FBtr0082202
FBgn0037783	FBtr0082176
FBgn0037786	FBtr0309853
FBgn0037788	FBtr0344392
FBgn0037792	FBtr0082185
FBgn0037794	FBtr0082184
FBgn0037796	FBtr0337019
FBgn0037797	FBtr0082222
FBgn0037798	FBtr0110952
FBgn0037801	FBtr0337048
FBgn0037802	FBtr0305358
FBgn0037807	FBtr0337051
FBgn0037809	FBtr0082230
FBgn0037810	FBtr0082231
FBgn0037811	FBtr0082233
FBgn0037812	FBtr0082234
FBgn0037814	FBtr0082260
FBgn0037815	FBtr0082248
FBgn0037816	FBtr0082258
FBgn0037817	FBtr0301283
FBgn0037818	FBtr0082323
FBgn0037819	FBtr0113215
FBgn0037822	FBtr0082267
FBgn0037824	FBtr0082268
FBgn0037826	FBtr0082317
FBgn0037827	FBtr0082269
FBgn0037828	FBtr0082316
FBgn0037829	FBtr0082314
FBgn0037831	FBtr0301310
FBgn0037832	FBtr0082274
FBgn0037834	FBtr0082304
FBgn0037835	FBtr0082280
FBgn0037836	FBtr0347183
FBgn0037837	FBtr0336710
FBgn0037838	FBtr0082281
FBgn0037841	FBtr0113216
FBgn0037842	FBtr0113217
FBgn0037843	FBtr0082286
FBgn0037844	FBtr0082287
FBgn0037845	FBtr0082298
FBgn0037846	FBtr0082297
FBgn0037848	FBtr0330150
FBgn0037849	FBtr0082289
FBgn0037850	FBtr0082335
FBgn0037852	FBtr0082333
FBgn0037853	FBtr0082332
FBgn0037855	FBtr0082329
FBgn0037856	FBtr0082325
FBgn0037857	FBtr0082326
FBgn0037860	FBtr0082380
FBgn0037862	FBtr0082336
FBgn0037870	FBtr0082341
FBgn0037873	FBtr0335221
FBgn0037874	FBtr0347181
FBgn0037875	FBtr0082371
FBgn0037876	FBtr0113221
FBgn0037877	FBtr0082368
FBgn0037878	FBtr0336784
FBgn0037879	FBtr0082351
FBgn0037880	FBtr0082352
FBgn0037881	FBtr0082366
FBgn0037882	FBtr0082365
FBgn0037883	FBtr0082353
FBgn0037884	FBtr0082364
FBgn0037885	FBtr0304708
FBgn0037888	FBtr0082362
FBgn0037889	FBtr0082357
FBgn0037890	FBtr0308073
FBgn0037891	FBtr0082358
FBgn0037892	FBtr0082384
FBgn0037894	FBtr0346638
FBgn0037895	FBtr0082405
FBgn0037896	FBtr0082404
FBgn0037897	FBtr0082387
FBgn0037898	FBtr0300901
FBgn0037899	FBtr0082403
FBgn0037900	FBtr0339375
FBgn0037901	FBtr0308211
FBgn0037902	FBtr0082391
FBgn0037906	FBtr0306097
FBgn0037908	FBtr0082394
FBgn0037910	FBtr0082409
FBgn0037911	FBtr0082410
FBgn0037912	FBtr0100465
FBgn0037913	FBtr0100323
FBgn0037915	FBtr0082460
FBgn0037916	FBtr0301159
FBgn0037917	FBtr0082413
FBgn0037918	FBtr0082458
FBgn0037920	FBtr0299566
FBgn0037921	FBtr0082451
FBgn0037922	FBtr0082416
FBgn0037923	FBtr0300581
FBgn0037924	FBtr0082418
FBgn0037926	FBtr0335448
FBgn0037930	FBtr0082423
FBgn0037931	FBtr0082443
FBgn0037933	FBtr0082424
FBgn0037934	FBtr0082439
FBgn0037935	FBtr0082438
FBgn0037936	FBtr0082437
FBgn0037937	FBtr0082435
FBgn0037939	FBtr0082426
FBgn0037940	FBtr0473586
FBgn0037941	FBtr0082429
FBgn0037942	FBtr0082430
FBgn0037943	FBtr0082431
FBgn0037944	FBtr0330169
FBgn0037949	FBtr0082531
FBgn0037950	FBtr0082470
FBgn0037955	FBtr0082519
FBgn0037956	FBtr0082517
FBgn0037958	FBtr0082516
FBgn0037960	FBtr0344288
FBgn0037962	FBtr0082514
FBgn0037963	FBtr0082513
FBgn0037964	FBtr0082478
FBgn0037970	FBtr0082485
FBgn0037972	FBtr0082507
FBgn0037973	FBtr0082506
FBgn0037974	FBtr0475135
FBgn0037975	FBtr0082504
FBgn0037976	FBtr0335435
FBgn0037978	FBtr0082556
FBgn0037979	FBtr0113224
FBgn0037980	FBtr0082555
FBgn0037981	FBtr0082537
FBgn0037985	FBtr0082538
FBgn0037986	FBtr0301723
FBgn0037987	FBtr0082553
FBgn0037988	FBtr0082552
FBgn0037989	FBtr0300351
FBgn0037992	FBtr0308292
FBgn0037993	FBtr0339647
FBgn0037994	FBtr0082546
FBgn0037995	FBtr0082545
FBgn0037996	FBtr0082625
FBgn0037997	FBtr0306051
FBgn0037998	FBtr0334597
FBgn0037999	FBtr0082623
FBgn0038000	FBtr0082559
FBgn0038001	FBtr0302311
FBgn0038002	FBtr0082621
FBgn0038003	FBtr0082560
FBgn0038005	FBtr0082619
FBgn0038006	FBtr0308561
FBgn0038007	FBtr0082617
FBgn0038008	FBtr0082561
FBgn0038009	FBtr0082565
FBgn0038011	FBtr0082566
FBgn0038012	FBtr0082567
FBgn0038013	FBtr0082615
FBgn0038014	FBtr0473577
FBgn0038016	FBtr0082611
FBgn0038017	FBtr0082568
FBgn0038018	FBtr0344388
FBgn0038020	FBtr0082608
FBgn0038028	FBtr0344387
FBgn0038029	FBtr0114565
FBgn0038032	FBtr0347003
FBgn0038033	FBtr0344386
FBgn0038034	FBtr0472646
FBgn0038037	FBtr0082598
FBgn0038038	FBtr0082583
FBgn0038039	FBtr0082584
FBgn0038042	FBtr0082596
FBgn0038043	FBtr0082587
